Exercise Duration,Age,Weight,Heart Rate,Exercise Intensity,Calories Burned
74.87287463744894,22,50.961865378572874,71.32987733000456,91.10123570248845,452.2190653636797
66.50194782291713,22,56.929659877220736,82.45957577657538,87.71927385936269,434.38023491440424
48.44708030080494,57,108.70176667102251,91.67897700565496,80.5283163663,401.9082768752451
76.98142692662242,23,74.80644175980184,91.35296437502853,63.647998883702385,477.4049186174617
31.688104393539273,20,95.9652616421915,77.53545034336771,61.889514508271674,338.9389849882793
21.589845119370235,36,86.36654223700549,79.05029234346902,64.43346830186238,312.68173574893945
26.303350254294923,61,82.20685474731143,99.78806995740099,64.8769208825108,323.8521566408765
70.56515454175153,50,54.43346655322823,86.98389907916096,58.246600505349875,424.07767740656055
52.33140611759712,22,106.49158948127618,92.58553772471531,38.56406413798439,414.1480981648418
31.289024532352126,57,64.58727111345667,96.10215876876927,38.16815043645484,325.3538072876639
55.073134257235445,57,82.57111902749024,91.50359344917356,91.89623152996941,435.803481789243
30.66184718992179,55,90.4854363982893,67.40717379814271,61.33199937311279,307.5198348683202
68.74242625544153,60,87.20015509094509,82.48682934950288,91.95835911883728,470.4521075387982
51.23093929018215,29,106.13863663020871,64.07576629258179,40.632497051157145,369.3537858822668
46.67148582675377,64,54.64853434480377,86.11688506255993,66.03707588259567,371.5523867544988
41.105846240351354,33,78.04292799905124,98.21397712751244,43.50162146785005,370.4022493739913
64.11978151832218,55,71.26223539814978,80.50928257200445,46.4569993982291,393.10896490737775
45.326882738737325,45,75.82096741637018,77.31889971471068,31.95354761947662,343.16414809229013
26.13549435212707,54,52.7491392028534,61.433710056726525,37.731965198113734,266.2719618293843
28.260413148436072,47,53.71614964172974,98.39098089316882,89.59514649589772,354.3351819350189
87.33283651846602,48,63.07491047578173,64.12010736520635,50.89964444635156,452.72887877690283
83.60064834953249,46,64.80579924445404,61.64316373219388,69.52839877444845,470.96044307890116
68.97949936675246,54,72.81370888928775,69.84266446019754,60.22591857930274,429.6910051820743
38.61089730216637,52,84.71419055738085,62.6212173567353,56.02933094094309,328.8763563675658
87.84234641434067,24,86.25089263218709,78.20471369647049,64.57259593749443,509.23632588319924
74.51256327760562,56,71.76770827806206,80.6435120502845,42.1705313999972,452.4609722313258
70.18231324112969,43,71.57090211286531,72.50279796114336,94.25925340377248,471.892419490611
51.45530515006521,33,59.14585423530253,62.03841930299544,83.1900114657511,363.8576374124599
39.05690932916113,42,83.23990614658554,64.46401472996907,78.2049511275485,343.0918406902809
26.747367350744952,63,65.60765923562046,75.38017511959713,60.46935430590691,315.4531526364884
83.18216775806891,58,47.343889228028644,62.421138033061446,39.937012938211836,409.9527536441496
51.90434028835277,57,72.19600287019593,87.92758902439654,89.84328078778191,397.934987674872
34.16543553566612,39,75.81862388086107,68.28082166099247,52.1901593798123,316.2344679143516
41.41696369054567,54,59.66353643327371,72.08286275134554,33.25693483030069,322.3388906959286
60.54536982593272,36,82.20976565293752,75.7650310871239,52.25623899269087,406.949829328983
32.37409480574622,50,81.77517352807486,76.66438532276592,81.63970698223248,339.6855521114837
79.96299988646629,48,90.63014177217414,60.06642830699202,70.47606842423353,452.5386791628197
73.0963670884647,29,87.11665134307864,64.4828148399479,78.80450800841588,447.21069993925516
70.36240691656558,30,87.40814867386706,94.51058254963513,81.58629995105454,472.7365830544513
50.24651278425726,20,65.5539198685628,60.04932250047632,43.77704972023527,373.5371060445073
63.91161884917102,24,96.18309442908699,80.326694232515,90.0459155460567,463.82900468499275
60.88685782389149,38,80.69438493397917,79.58008026028833,58.46932418982422,424.83403863052524
65.48926210883741,40,73.04218268669285,73.32376644042552,71.5358872021707,421.0357329615587
25.911102479792234,25,85.6908112611687,77.25308080585799,30.15007021813823,300.68944496739954
49.10651815194267,37,68.44272673926653,91.22324550106337,94.56895239672657,406.8721837841741
22.912992170332473,46,78.32805089943929,93.64814824859826,48.25826508767008,287.6298739022296
54.57935734711633,28,92.88586975134432,70.41394173661,34.03410192511009,367.65283691210175
43.09028486329497,33,102.61618763704101,72.89961763870919,59.78703269987341,356.2568256921381
30.116693220623283,35,104.86871782418746,69.69931412113331,38.386953716832714,297.7902470677711
27.238207740578616,41,77.73614013690144,79.1945360220426,39.90123616024242,293.6999309491966
61.135120052439845,35,78.81788245813699,87.33033430635251,71.09838284696366,447.05085814539234
31.941507797582027,52,96.99157669964937,69.13011501853683,55.54028045206516,326.5081290128118
84.7584082863758,33,65.43929496337309,73.22942968219466,89.92040926007468,503.08941693555425
60.67427977902765,38,99.42985355242945,97.21538470356602,50.74517214952455,444.7142649603337
44.28088631743859,35,77.11920702363253,61.94277159387832,77.20170834495357,369.7618387548928
61.364084403699174,26,52.53068708179244,78.43078420958264,59.97146296006899,394.7827653289766
21.596270972078823,50,49.68384455974134,88.46232166387111,72.89683457340311,308.85571303123265
87.09914492690118,29,99.72955871756511,66.01816046229897,68.98019818653938,503.2085986057122
53.76124058600302,31,48.61191459894707,61.89496080021927,60.73095822933488,355.2282771186154
74.79146590752003,55,63.23974334868764,65.52821486554123,91.75397115058841,452.76417041393756
25.7910999945707,62,66.71845263260047,96.75292774122732,52.276386779072126,322.3297204108071
54.066083158671226,49,56.244638937453594,60.370391272844934,41.520307581202715,340.4079357024221
54.34948960481646,61,65.4030690371293,67.53287899245407,74.07611395718884,368.0321746547854
85.6478518482488,58,93.27501683713056,61.25134051606578,84.99049148501408,473.4075305655744
60.02096366632528,40,45.9543848314046,64.42517870248813,32.61649309609504,358.19562632377165
53.14425807398677,54,98.76627259384462,84.80597146513185,59.22612474747424,409.8786407862399
38.68829641643255,33,100.67562153234628,69.66555634956343,88.01169982967622,369.1476464461329
43.20982981397866,39,69.19700225745063,82.76848201722707,78.72521022998639,377.2245556268119
56.447068173007644,43,54.98483843894126,83.60781531064504,94.46750157234584,421.9439122515226
50.72380222135327,63,84.05462651643026,93.97741332359116,64.54189775382085,408.2958123599252
21.51284559162313,57,52.77871613121813,60.18965571647496,72.89972172207483,287.56042503007535
77.84043469360505,40,68.71975847008642,94.13477837369467,49.66121827396533,478.26598954896633
82.73125402878367,48,107.29789675856321,84.76476345707896,91.5898139782895,508.9674445957563
29.817436229902754,27,109.70519071793642,66.5097394441983,53.81180675617486,348.8767760878103
58.78253004773346,55,95.18681793804807,90.91749552541137,78.00319632463086,434.5048923561195
27.600301879481048,43,65.2124981448498,94.21966167162343,56.204113267740325,336.9415794002051
67.05680651278682,43,89.69822819579602,70.1705393501663,66.51823045409495,433.108216016841
39.68636486873058,54,90.85141375646083,96.75174723610724,76.7858647764005,385.4882034049508
66.15958442843312,47,70.20971018563723,78.17829721194632,63.08071986383803,405.3483247510733
70.88962300008178,21,86.65776124810037,84.13697817333286,88.96061124911805,477.29305991197447
73.80532443423598,31,45.69729692341895,99.38598134470575,57.25456421530767,438.58222864674775
27.54186621691276,26,58.588747809145694,74.46144314556797,72.05966687931613,326.49282072691693
84.12082915963255,52,79.13073969287197,92.52637383280452,52.25355816450352,500.94119396532415
36.114979362641655,19,55.643834776789234,72.73596471313839,56.53018343501584,320.41982277746666
22.618878932332585,27,55.78394641197468,91.96854088965964,58.6032570351809,313.91061118616096
58.83967285740383,46,99.35977888576546,84.0293567545057,38.17745619029854,402.46954787527545
45.964559870370714,50,109.29364517443436,68.65422780901605,35.962039138835436,353.68518542743317
78.08528201926893,41,81.13801282184914,76.56104375156946,73.38684500453927,478.35448401562013
76.57760304450113,58,99.53953250731138,72.70542537454247,72.6086529922984,467.15765041716145
42.19972249759007,61,109.37090818120771,63.12433572321456,73.0891314236562,383.4774096133823
86.70295765488214,24,54.20373275697035,61.193390803987896,31.28481894727496,432.4802994483021
40.364248669808305,62,74.13596486153281,73.85914621628723,51.225544773665696,345.99778069660977
56.05399904622002,46,70.5172265297248,60.76136591269946,42.8576400718478,363.2735179310916
37.917556339732194,47,50.203203437002024,66.619510303271,80.5798424653608,339.8362109702443
85.52304990342743,22,94.0964612316584,89.00733283403476,85.94097609074845,522.9175892762545
31.52254723074127,47,73.19563677596855,88.32364942734351,46.03422451969958,326.9648974700084
23.14374335746303,52,75.50625072237608,89.54321545829531,73.4101953251191,323.23591677304097
50.456794200212656,45,54.793743297860615,72.68612684519915,38.408582224787835,339.13544567792445
89.4662894839086,21,56.760232395006426,95.60077828470781,47.884914164111365,503.562861365822
82.41740863784398,42,103.96173544015397,83.75322192113791,39.01254225517227,486.48559919771145
72.40256136198644,61,47.90219078332813,65.04105366986506,48.42884982894989,404.549387149731
82.35547436149673,52,60.1353985213409,65.74874645822136,73.85787557770306,470.47035787260745
82.54126477885043,24,63.983856470444344,87.72381707718806,89.17124916204142,515.7153764737467
56.320085227051436,63,76.86284025610311,66.91775745768312,43.16395651507209,364.9887986549165
42.115033628155516,63,83.11893624596173,80.29170806328173,65.23513727179675,366.6094540506219
74.04087024776916,25,77.06384843029332,99.67097903714843,75.59042158082309,482.36811090678697
66.31628842174328,55,50.467496746197334,60.16030418933358,91.93996045156177,410.23396571410535
46.15604102115971,37,60.83838451362138,60.66319207590227,69.65393138766629,344.1297143310902
26.61266676430607,45,99.83324500956518,99.72338327722026,46.58195051677974,359.4192040038448
72.27527279443183,38,86.44326553109984,83.38555336536662,70.65608019940586,467.65706948798606
38.372236114600526,54,87.19468825872784,65.07639902074052,50.831925509071056,328.54516957423823
85.57692053736454,64,88.56321159783806,95.89208799016374,93.448345394961,536.3846287475402
36.867940250397936,55,94.5886962375694,95.21521200510769,55.9789487856364,345.6992937012656
28.593055268804022,61,48.77705131189408,81.44801652445501,74.55280184946592,292.6655390626615
78.17788704874343,62,68.8295450206198,84.87168119443027,31.509792852539302,444.96990161170197
30.729902163714584,22,80.06928329200912,70.92748766003506,56.0039939987591,325.31301273994995
32.54878157104174,29,66.99967141432619,62.020787854880204,86.88199486596326,334.1811172966627
61.956795406459044,51,99.89112676366713,83.78270435563458,69.66478388816098,425.77606567601083
81.21934285862251,45,76.3672130581741,71.79020772811052,58.85628761573847,459.6707805624823
33.75042660002013,20,94.96079331485964,86.54484186641407,90.83593746332218,404.2972468503666
41.72265710300663,22,100.38100859727598,93.44980707370405,85.5089844495699,421.3451181405162
74.41833867688243,42,77.81144638872738,60.72642175657456,50.94401879849099,426.615158671111
88.02784982426772,46,104.12089585163775,83.8285509874291,65.39564613268708,508.7483362969359
55.051883034163964,25,83.16305613490374,69.25122158747409,61.838576646010075,392.0607250563359
30.072825178587554,26,100.26782942419192,94.95553991615205,71.09316250746605,349.48893692555356
20.975540139574107,24,67.13840171344907,70.14658026247314,51.717232352319115,287.75425856343236
36.075922099919865,44,77.42310230454655,84.43080532941673,45.873325049782736,347.7064877445284
29.22755524505647,18,79.54171766529754,82.14163360358447,89.32366929160985,341.2883574817003
67.43610715290002,44,51.82368153324459,75.84666000236996,90.0518424674029,426.5687557547876
28.52827532399718,40,70.90591293560014,87.10483054399177,84.81598757452863,334.03457724677895
55.44309521344431,39,104.62694871585894,89.03078538861735,93.5832879996965,440.10548940633845
68.59837049500206,49,86.00409562370825,82.67751181277546,78.42444917567975,455.3550884454786
60.67816264546317,42,56.53792785840289,90.33688948739017,79.70336985652997,405.540527908154
33.98429561620404,52,67.02561631462433,99.33668303971751,79.56835597757166,370.8823024257059
76.28871683275838,53,57.45419562807549,76.7708955160322,61.239496011249926,447.03510748341597
70.07849907310612,61,46.61350356690721,80.58332207542124,59.669392643427656,413.7871027978351
71.72888027408791,55,105.28492980276174,60.49879511764853,45.614707949685204,401.1837077434507
29.174042609011927,42,74.13347633669665,91.84114225241514,71.91324763335388,334.9677486682318
28.662766255524122,41,64.9897797073511,80.80920268183975,48.80580884665174,322.33282182358516
84.92937857045554,29,83.90101745125287,76.31845721442261,46.75754663065304,448.3435132380634
47.83047356774584,46,45.47543965904602,63.762878523575836,68.08748931624356,341.73576456048465
41.06640842466578,24,63.0714369290529,95.58625686701589,56.6488552346278,358.6278791797803
54.200883174607334,61,90.69717527042802,75.80028960162225,44.22567957165109,390.2647753289459
66.40049489345077,57,86.1950352495021,87.3032639283688,83.04364108893402,447.95140641338827
86.8936279932879,23,108.8173865902648,65.97496625472603,85.93704475413443,518.4605247508139
40.05123588174385,54,85.32325112777286,98.4619851816413,40.900468779055764,369.7305271823819
84.7365900518419,23,76.03788178580263,67.13767047287324,30.48795713199999,469.54044712649966
21.740164397037944,51,94.4931166069605,67.98167971597961,51.848447954409295,291.3126720947929
58.863862962877725,22,103.71631167766344,94.35931442230856,81.83820431924892,465.29103588689543
64.37825781767596,40,91.84523653669285,96.50330976567724,84.54630130523108,453.85176067614077
27.41281826255273,48,107.60872953070967,68.48589630093205,38.9913895575432,321.45372310781636
29.823771794473885,52,95.83033609798152,78.79203552699312,80.33183357689833,340.7031967861234
49.33800235214127,37,101.34209348702521,89.3397961825132,37.520770875112916,386.78243645067676
87.63623385002272,61,52.41676462693642,95.13462935243206,55.354068360174395,481.7049757475306
61.7229787264061,54,92.6068776945962,75.16210780149221,94.90961847577454,425.67467511197987
85.31162551201479,27,73.60576546927896,80.68077947397717,42.518403510009136,475.73545088287943
76.30526409290795,49,80.95174715673289,89.6686564207894,40.007632867545716,463.84131555358243
52.716712108870404,52,87.51665661635319,89.24543906611181,57.482021615541576,405.85352421322403
74.93344144765312,33,108.03798258586201,91.31840520104339,70.278454188041,478.4926136159351
21.248574878389142,52,108.9975752930556,82.79735274566106,90.63855085686146,342.5805355120566
27.640079773601446,60,63.73483595671384,64.184603872191,93.75337445964723,321.2838403510704
78.06000304179155,56,92.69397733346455,96.1589316351216,34.52664137844065,448.5479810209782
75.77719618276132,53,93.74892996579246,94.62290157284113,38.969838627613846,453.141925922485
36.28485193765036,47,67.52203598534817,91.92389743273333,81.3979683032396,374.87110804571944
57.153871341933744,30,53.05153536617436,63.99449908642918,47.591089897605926,369.2704272424882
62.421107449000765,55,47.66155241857179,68.17589468325717,87.51518886791344,407.24986448873506
80.74172676432079,35,95.5273032893966,89.74401460430607,73.12446171989063,521.3937042586294
62.217501013710795,43,76.83048321809889,60.92560378327786,37.26991215474402,385.19992322423815
48.880009849157624,32,109.0601110171702,99.16898534829119,84.11440352006046,447.2449406394378
46.192883038502785,32,75.22327465258745,75.08578721422722,41.46316470052493,383.6000737975609
49.81174604614569,25,108.56460363979961,88.77250134763294,57.5272006541775,412.89239747250326
